id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
43,"Vintage Charm Set 6-seater ","Timeless Charm – Vintage Old-School 6-Seater Dining Table with Bench
Add a touch of classic elegance to your home with this vintage-inspired 6-seater dining set. Crafted from solid wood with a rustic finish, this table captures the charm of old-school design while offering modern-day functionality. The set includes four chairs and a matching bench – perfect for family meals, friendly gatherings, or cozy conversations. The sturdy build, distressed textures, and warm tones make it a centerpiece that tells a story of timeless style and comfort.
",67000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748299100/20250527_013333_oqtmgp.jpg,https://bobbyfurniturekenya.com/product/43,Generic,Dining Room - Six Seater Dining Sets
42,Fiesta Dinning Table 4-Seater,"Elevate Mealtime with Our 4-Seater Dining Table – Featuring Colourful Fabric Seats
Bring style and warmth to your dining area with this beautifully crafted 4-seater dining table. Designed for both function and flair, it features a sturdy hardwood table paired with four cushioned chairs upholstered in vibrant, colourful fabric. The bold seat designs add personality and charm, making every meal feel special. Whether you're hosting guests or enjoying daily family dinners, this set blends comfort, durability, and artistic flair – perfect for modern homes that love a pop of colour.",45000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748298949/20250527_013444_iq6klb.jpg,https://bobbyfurniturekenya.com/product/42,Generic,Dining Room - Four Seater Dining Sets
44,"The Umoja 4-Seater Collection ","Transform your dining experience with this stylish 4-seater dining set featuring an elegant oval table and plush tufted chairs. Designed to bring comfort and charm to your home, this set combines timeless craftsmanship with modern luxury.

Product Features:

Seating Capacity: Comfortably seats 4

Table Design: Smooth oval tabletop for a sophisticated, space-efficient look

Material: Premium hardwood for durability and elegance

Finish Options: Available in natural wood, walnut, or custom finishes

Chairs: Padded seats with high-back tufted upholstery for maximum comfort and a luxurious feel

Versatility: Perfect for homes, apartments, or small dining spaces

Maintenance: Easy to clean and built to last",48000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748294011/20250526_035716_iwib5z.jpg,https://bobbyfurniturekenya.com/product/44,Generic,Dining Room - Four Seater Dining Sets
45,Zavella Oval 8-Seater,"Make a bold statement in your dining area with this luxurious 8-seater oval dining table set. Crafted for both elegance and everyday use, this set features a spacious oval table paired with plush, high-back tufted chairs – the perfect combination of comfort and sophistication.

Key Features:

Seating Capacity: Generously seats 8 people

Table Shape: Smooth, elongated oval design – ideal for both family meals and entertaining guests

Material: Solid hardwood construction with a premium finish for durability and lasting beauty

Finish Options: Available in rich tones like walnut, mahogany, or custom finishes

Chairs: Tufted upholstery with soft cushioning and high backs for refined comfort and luxury appeal

Design Appeal: Elegant curves and sturdy base structure add timeless charm to your dining space

Easy Maintenance: Scratch-resistant finish and easy-to-clean upholstery",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748294009/20250526_035826_cbulas.jpg,https://bobbyfurniturekenya.com/product/45,Generic,Dining Room - Eight Seater Dining Sets
76,Majesta 6Seater set,"Transform your dining area with our elegant 6-Seater Dining Table with Bench, designed for both style and practicality. Crafted from high-quality wood, this set features a spacious tabletop that comfortably accommodates family and guests, paired with five cushioned chairs and a matching bench for a modern, flexible seating arrangement. The bench adds a contemporary twist while saving space, making it perfect for both cozy family meals and larger gatherings. A timeless centerpiece that blends comfort, durability, and modern design in one beautiful setup.",95000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1761312255/IMG-20251024-WA0003_mfidfq.jpg,https://bobbyfurniturekenya.com/product/76,Generic,Dining Room - Six Seater Dining Sets
122,Multipurpose Loft Bed with Study Desk and Wardrobe,"This multipurpose loft bed is designed to save space while offering maximum functionality for kids, teenagers, or compact rooms. The elevated bed features strong guard rails for safety, while the lower section includes a built-in study desk and a spacious wardrobe with shelves for clothes, books, or personal items. Crafted with a sturdy wooden frame and finished in smooth grey, this loft unit is perfect for bedrooms where space efficiency and organization matter. A complete all-in-one solution for studying, sleeping, and storage.",110000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768921196/20251128_111752_stq7ec.jpg,https://bobbyfurniturekenya.com/product/122,Generic,Kids Room - Study Desks
46,"Valetta 6-Seater Dinning Table ","Elevate your dining space with this elegant 6-seater dining set, featuring a smooth oval table and plush tufted chairs. Designed for modern living with a touch of timeless charm, this set offers the perfect balance of style, comfort, and functionality.

Key Features:

Seating Capacity: Comfortably seats 6

Table Shape: Oval design for a refined, space-efficient look

Material: Crafted from high-quality hardwood for strength and durability

Finish Options: Available in walnut, natural oak, mahogany, or custom finishes

Chairs: Upholstered with soft fabric or leatherette, high-back tufted design for luxurious comfort

Design Appeal: Seamless blend of classic and contemporary aesthetics

Ideal For: Family dining, medium-sized spaces, and elegant entertaining

Care: Easy to clean and maintain",75000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748303267/20250527_024722_ml704p.jpg,https://bobbyfurniturekenya.com/product/46,Generic,Dining Room - Six Seater Dining Sets
47,"Antique 6-Seater Dinning Table ","Add a touch of old-world charm to your dining space with this handcrafted 6-seater antique dining table set. Made with rich hardwood and intricate detailing, this piece is more than just furniture — it’s a statement of timeless beauty and tradition.

Key Features:

Seating Capacity: Comfortably accommodates 6

Design Style: Antique-inspired with hand-carved detailing and vintage finishes

Material: Solid hardwood (mahogany, teak, or oak options)

Finish: Distressed or polished antique finish for a vintage aesthetic

Table Shape: Rectangular or oval design with ornate edging and sturdy base

Chairs: Classic high-back wooden chairs with carved details and optional upholstered seats

Ideal For: Traditional homes, heritage-inspired interiors, or luxury dining spaces

Durability: Built to last with solid joinery and high-quality finishing",88000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748303717/20250527_025438_jnlieb.jpg,https://bobbyfurniturekenya.com/product/47,Generic,Dining Room - Six Seater Dining Sets
48,"Elvara 4-Seater Dinning Table ","Perfectly designed for smaller spaces or cozy dining corners, this 4-seater square dining table offers a stylish and practical solution for modern living. With its clean lines and balanced proportions, it’s ideal for both everyday meals and casual gatherings.

Key Features:

Seating Capacity: Seats 4 comfortably

Shape: Space-saving square tabletop

Material: Solid wood or engineered wood options available

Finish Options: Natural wood, dark walnut, matte black, or custom finishes

Design: Minimalist and sturdy frame with smooth edges for a modern look

Ideal For: Apartments, small dining rooms, breakfast nooks, or studio spaces

Maintenance: Easy to clean surface with durable construction
",58000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748304505/20250527_030734_goowyl.jpg,https://bobbyfurniturekenya.com/product/48,Generic,Dining Room - Four Seater Dining Sets
49,"Bellmere 6-Seater Dinning Table ","Bring bold design and lasting durability to your dining space with this 6-seater metal dining set. Featuring a sleek table paired with uniquely curved iron chairs, this set delivers an industrial-modern look with everyday functionality.

Key Features:

Seating Capacity: Comfortably seats 6

Material: Heavy-duty iron metal frame with wood or metal tabletop options

Chair Design: Ergonomically curved iron chairs for comfort and contemporary style

Finish: Matte black, rustic bronze, or powder-coated finishes for extra durability

Style: Industrial-inspired design with clean lines and a modern edge

Ideal For: Lofts, modern homes, restaurants, or outdoor dining areas

Weather Resistant (Optional): Great for indoor or covered outdoor use

Maintenance: Scratch-resistant, easy to clean, and rust-protected coating",82000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748304845/20250527_031343_aeo5jc.jpg,https://bobbyfurniturekenya.com/product/49,Generic,Dining Room - Six Seater Dining Sets
51,"Roselyn 6-Seater Dinning Table ","The Roselyn 6-Seater Dining Table brings timeless elegance to your dining space with its smooth lines, rich finish, and thoughtfully crafted design. Perfect for both everyday meals and special occasions, Roselyn blends comfort and sophistication effortlessly.

Key Features:

Seating Capacity: Comfortably seats 6

Design: Classic silhouette with subtle curves and a refined, elegant look

Material: Solid wood construction with a smooth, polished finish

Finish Options: Available in deep walnut, natural oak, or custom shades

Tabletop: Spacious surface with softly rounded edges for added charm

Ideal For: Family dining, stylish apartments, or modern-traditional interiors

Durability: Built with quality joinery for long-lasting use

Care: Easy-to-clean surface with minimal maintenance",75000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748305936/20250527_033124_hbg3mj.jpg,https://bobbyfurniturekenya.com/product/51,Generic,Dining Room - Six Seater Dining Sets
